gid,cname,planting,harvest,wsgd,gwad
39,Lake Manyara,2022-02-17,2022-07-01,0,3531
39,Lake Manyara,2022-02-18,2022-07-01,0,3481
39,Lake Manyara,2022-02-13,2022-07-01,0,3982
39,Lake Manyara,2022-02-05,2022-07-01,0,4536
39,Lake Manyara,2022-02-11,2022-07-01,0.041,3911
39,Lake Manyara,2022-01-31,2022-07-01,0,4763
39,Lake Manyara,2022-02-17,2022-07-01,0,3526
39,Lake Manyara,2022-02-05,2022-07-01,0,4536
39,Lake Manyara,2022-02-03,2022-07-01,0,4803
39,Lake Manyara,2022-02-03,2022-07-01,0,4889
39,Lake Manyara,2022-02-12,2022-07-01,0,4158
39,Lake Manyara,2022-02-07,2022-07-01,0,4213
39,Lake Manyara,2022-02-10,2022-07-01,0,4354
39,Lake Manyara,2022-02-06,2022-07-01,0,4481
39,Lake Manyara,2021-10-23,2022-03-01,0,3991
39,Lake Manyara,2021-10-22,2022-02-27,0,3794
39,Lake Manyara,2021-10-16,2022-02-21,0,4070
39,Lake Manyara,2021-10-16,2022-02-21,0,3995
39,Lake Manyara,2021-10-23,2022-03-01,0,4004
39,Lake Manyara,2021-10-09,2022-02-12,0,4059
39,Lake Manyara,2021-10-08,2022-02-11,0,4059
39,Lake Manyara,2021-10-06,2022-02-08,0,3960
39,Lake Manyara,2021-10-07,2022-02-10,0,3960
39,Lake Manyara,2021-10-11,2022-02-15,0,4158
39,Lake Manyara,2021-10-09,2022-02-12,0,4059
39,Lake Manyara,2021-10-15,2022-02-20,0,4046
39,Lake Manyara,2021-10-09,2022-02-12,0,4059
39,Lake Manyara,2021-10-12,2022-02-16,0,4158
39,Lake Manyara,2021-10-19,2022-02-23,0,3863
39,Lake Manyara,2021-10-25,2022-03-03,0,3974
39,Lake Manyara,2021-10-21,2022-02-26,0,3828
39,Lake Manyara,2021-10-13,2022-02-18,0,4257
39,Lake Manyara,2021-10-28,2022-03-06,0,3554
39,Lake Manyara,2021-11-04,2022-03-06,0,2905
39,Lake Manyara,2021-10-10,2022-02-13,0,4158
39,Lake Manyara,2021-10-28,2022-03-06,0,3621
39,Lake Manyara,2021-10-15,2022-02-20,0,3973
39,Lake Manyara,2021-10-27,2022-03-06,0,3685
39,Lake Manyara,2021-11-03,2022-03-06,0,3027
39,Lake Manyara,2021-10-26,2022-03-04,0,3846
39,Lake Manyara,2021-10-29,2022-03-06,0,3545
39,Lake Manyara,2021-10-31,2022-03-06,0,3413
39,Lake Manyara,2021-10-15,2022-02-20,0,4054
39,Lake Manyara,2021-10-08,2022-02-11,0,4059
39,Lake Manyara,2021-10-18,2022-02-22,0,3986
39,Lake Manyara,2021-10-31,2022-03-06,0,3398
39,Lake Manyara,2021-10-20,2022-02-24,0,3934
39,Lake Manyara,2021-10-25,2022-03-03,0,3988
39,Lake Manyara,2021-10-19,2022-02-23,0,3934
39,Lake Manyara,2021-10-22,2022-02-27,0,3859
39,Lake Manyara,2021-10-07,2022-02-10,0,3960
39,Lake Manyara,2021-10-28,2022-03-06,0,3633
39,Lake Manyara,2021-10-24,2022-03-02,0,3895
39,Lake Manyara,2021-11-03,2022-03-06,0,3029
40,Mbulu,2022-10-31,2023-03-06,0,3259
40,Mbulu,2022-10-15,2023-02-20,0,3341
40,Mbulu,2022-11-04,2023-03-06,0,2864
40,Mbulu,2022-11-01,2023-03-06,0,3093
40,Mbulu,2022-11-01,2023-03-06,0,3209
40,Mbulu,2022-11-04,2023-03-06,0,3120
40,Mbulu,2022-11-04,2023-03-06,0,2860
40,Mbulu,2022-10-29,2023-03-04,0,3423
40,Mbulu,2022-10-24,2023-02-27,0,3106
40,Mbulu,2022-11-01,2023-03-06,0,3224
40,Mbulu,2022-10-20,2023-02-23,0,3058
40,Mbulu,2022-10-22,2023-02-26,0,3220
40,Mbulu,2022-10-17,2023-02-22,0,3144
40,Mbulu,2022-10-08,2023-02-11,0,3038
40,Mbulu,2022-11-04,2023-03-06,0,2985
40,Mbulu,2022-10-09,2023-02-13,0,3240
40,Mbulu,2022-11-02,2023-03-06,0,3089
40,Mbulu,2022-10-16,2023-02-19,0,3235
40,Mbulu,2022-10-18,2023-02-22,0,3109
40,Mbulu,2022-10-11,2023-02-14,0,3158
40,Mbulu,2022-10-14,2023-02-18,0,3148
40,Mbulu,2022-10-17,2023-02-22,0,3206
40,Mbulu,2022-10-26,2023-03-03,0,3399
40,Mbulu,2022-10-27,2023-03-02,0,3345
40,Mbulu,2022-10-30,2023-03-06,0,3287
40,Mbulu,2022-11-01,2023-03-06,0,3309
40,Mbulu,2022-10-22,2023-02-26,0,3090
40,Mbulu,2022-02-28,2022-07-01,0,2364
40,Mbulu,2022-02-19,2022-07-01,0,3351
40,Mbulu,2022-02-04,2022-07-01,0,4833
40,Mbulu,2022-02-05,2022-07-01,0,4747
40,Mbulu,2022-02-25,2022-07-01,0,2727
40,Mbulu,2022-01-31,2022-07-01,0,4608
40,Mbulu,2022-02-11,2022-07-01,0,3882
40,Mbulu,2022-02-16,2022-07-01,0,3471
40,Mbulu,2022-02-28,2022-07-01,0,2336
40,Mbulu,2022-02-03,2022-07-01,0,4950
40,Mbulu,2022-02-15,2022-07-01,0,3606
40,Mbulu,2022-02-20,2022-07-01,0,3366
46,Musoma Urban,2023-02-10,2023-06-23,0.398,3373
46,Musoma Urban,2023-02-08,2023-06-20,0.382,3445
46,Musoma Urban,2023-02-04,2023-06-15,0.379,3494
46,Musoma Urban,2023-02-09,2023-06-21,0.218,3583
46,Musoma Urban,2023-02-07,2023-06-21,0.379,3435
46,Musoma Urban,2023-02-13,2023-06-25,0.381,3375
46,Musoma Urban,2023-02-05,2023-06-19,0.315,3561
46,Musoma Urban,2023-02-01,2023-06-09,0.674,3238
46,Musoma Urban,2023-02-10,2023-06-24,0.364,3474
46,Musoma Urban,2023-03-01,2023-06-29,0.373,2301
46,Musoma Urban,2023-02-23,2023-06-29,0.165,3132
46,Musoma Urban,2023-02-24,2023-06-29,0.229,2948
46,Musoma Urban,2023-02-23,2023-06-29,0.207,2985
46,Musoma Urban,2023-02-04,2023-06-15,0.395,3418
46,Musoma Urban,2023-01-31,2023-06-12,0.268,3528
46,Musoma Urban,2023-02-10,2023-06-21,0.345,3365
46,Musoma Urban,2023-02-16,2023-06-29,0.168,3737
46,Musoma Urban,2023-02-09,2023-06-19,0.31,3381
46,Musoma Urban,2023-02-02,2023-06-14,0.482,3425
46,Musoma Urban,2023-02-05,2023-06-21,0.378,3541
46,Musoma Urban,2023-02-21,2023-06-29,0.087,3507
46,Musoma Urban,2023-02-17,2023-06-29,0.481,3346
46,Musoma Urban,2023-02-25,2023-06-29,0.204,2951
46,Musoma Urban,2023-02-19,2023-06-29,0.17,3617
46,Musoma Urban,2023-02-11,2023-06-26,0.29,3695
46,Musoma Urban,2023-02-18,2023-06-29,0.453,3269
46,Musoma Urban,2023-02-22,2023-06-29,0.229,3130
46,Musoma Urban,2023-02-24,2023-06-29,0.423,2895
46,Musoma Urban,2023-02-02,2023-06-14,0.44,3481
46,Musoma Urban,2023-02-02,2023-06-17,0.458,3561
46,Musoma Urban,2023-02-24,2023-06-29,0.453,2798
46,Musoma Urban,2023-02-14,2023-06-25,0.397,3377
46,Musoma Urban,2023-02-06,2023-06-18,0.483,3348
46,Musoma Urban,2023-02-01,2023-06-11,0.23,3511
46,Musoma Urban,2023-02-09,2023-06-23,0.39,3438
46,Musoma Urban,2023-02-18,2023-06-29,0.453,3269
46,Musoma Urban,2023-02-22,2023-06-29,0.23,3130
46,Musoma Urban,2023-02-12,2023-06-23,0.328,3483
46,Musoma Urban,2023-02-24,2023-06-29,0.255,2894
46,Musoma Urban,2023-02-12,2023-06-29,0.439,3750
46,Musoma Urban,2022-10-23,2023-02-25,0,3019
46,Musoma Urban,2022-10-11,2023-02-15,0,3311
46,Musoma Urban,2022-10-20,2023-02-23,0,2948
46,Musoma Urban,2022-10-10,2023-02-14,0,3222
46,Musoma Urban,2022-10-18,2023-02-23,0,3169
46,Musoma Urban,2022-10-17,2023-02-22,0,3111
46,Musoma Urban,2022-10-11,2023-02-14,0,3255
46,Musoma Urban,2022-11-02,2023-03-06,0,3177
46,Musoma Urban,2022-11-04,2023-03-06,0,3114
46,Musoma Urban,2022-10-24,2023-02-28,0,3155
46,Musoma Urban,2022-11-02,2023-03-06,0,3184
46,Musoma Urban,2022-10-18,2023-02-22,0,3066
46,Musoma Urban,2022-10-29,2023-03-05,0,3159
46,Musoma Urban,2022-10-07,2023-02-10,0,2966
46,Musoma Urban,2022-10-20,2023-02-25,0,3130
46,Musoma Urban,2022-11-01,2023-03-06,0,3282
46,Musoma Urban,2022-10-18,2023-02-21,0,3153
46,Musoma Urban,2022-10-06,2023-02-09,0,2994
46,Musoma Urban,2022-10-06,2023-02-09,0,2962
46,Musoma Urban,2022-10-27,2023-03-04,0,3317
46,Musoma Urban,2022-10-07,2023-02-09,0,2983
46,Musoma Urban,2022-10-12,2023-02-16,0,3334
46,Musoma Urban,2022-10-14,2023-02-17,0,3222
46,Musoma Urban,2022-10-17,2023-02-21,0,2989
46,Musoma Urban,2022-11-03,2023-03-06,0,3011
46,Musoma Urban,2022-10-24,2023-02-27,0,3236
46,Musoma Urban,2022-10-26,2023-03-01,0,3297
46,Musoma Urban,2022-10-13,2023-02-17,0,3123
46,Musoma Urban,2022-11-01,2023-03-06,0,3293
46,Musoma Urban,2022-10-17,2023-02-22,0,3052
46,Musoma Urban,2022-10-24,2023-02-26,0,3093
46,Musoma Urban,2022-10-13,2023-02-17,0,3201
46,Musoma Urban,2022-10-12,2023-02-15,0,3246
46,Musoma Urban,2022-10-10,2023-02-14,0,3210
46,Musoma Urban,2022-11-01,2023-03-06,0,3303
46,Musoma Urban,2022-10-19,2023-02-23,0,3162
46,Musoma Urban,2022-10-15,2023-02-19,0,3146
46,Musoma Urban,2022-10-10,2023-02-14,0,3202
46,Musoma Urban,2022-10-20,2023-02-24,0,3133
46,Musoma Urban,2022-10-18,2023-02-23,0,3039
46,Musoma Urban,2022-02-07,2022-07-01,0,4141
46,Musoma Urban,2022-02-13,2022-07-01,0,3719
46,Musoma Urban,2022-02-13,2022-07-01,0,4006
46,Musoma Urban,2022-02-23,2022-07-01,0,2602
46,Musoma Urban,2022-02-16,2022-07-01,0,3423
46,Musoma Urban,2022-01-31,2022-07-01,0,4498
46,Musoma Urban,2022-02-12,2022-07-01,0,4107
46,Musoma Urban,2022-02-16,2022-07-01,0,3423
46,Musoma Urban,2022-02-07,2022-07-01,0,4432
46,Musoma Urban,2022-02-03,2022-07-01,0,4659
46,Musoma Urban,2022-02-22,2022-07-01,0,3003
46,Musoma Urban,2022-02-11,2022-07-01,0,3929
46,Musoma Urban,2022-02-02,2022-07-01,0,4940
46,Musoma Urban,2022-02-23,2022-07-01,0,2602
46,Musoma Urban,2022-02-09,2022-07-01,0,3935
46,Musoma Urban,2022-02-26,2022-07-01,0,2374
46,Musoma Urban,2022-02-03,2022-07-01,0,4942
46,Musoma Urban,2022-02-14,2022-07-01,0,3622
46,Musoma Urban,2022-02-14,2022-07-01,0,3622
46,Musoma Urban,2022-02-07,2022-07-01,0,4141
46,Musoma Urban,2022-02-10,2022-07-01,0,4032
46,Musoma Urban,2022-02-08,2022-07-01,0,4328
46,Musoma Urban,2022-02-03,2022-07-01,0,4659
46,Musoma Urban,2022-02-27,2022-07-01,0,2461
46,Musoma Urban,2022-02-05,2022-07-01,0,4452
46,Musoma Urban,2022-02-19,2022-07-01,0,3116
46,Musoma Urban,2022-02-07,2022-07-01,0,4141
46,Musoma Urban,2022-02-22,2022-07-01,0,3003
46,Musoma Urban,2022-02-18,2022-07-01,0,3211
46,Musoma Urban,2022-02-06,2022-07-01,0,4251
46,Musoma Urban,2022-02-13,2022-07-01,0,4005
46,Musoma Urban,2022-02-01,2022-07-01,0,4821
46,Musoma Urban,2022-02-11,2022-07-01,0,3928
46,Musoma Urban,2022-02-12,2022-07-01,0,3821
46,Musoma Urban,2022-02-06,2022-07-01,0,4251
46,Musoma Urban,2022-03-01,2022-07-01,0,2277
46,Musoma Urban,2022-02-05,2022-07-01,0,4737
46,Musoma Urban,2022-02-14,2022-07-01,0,3622
46,Musoma Urban,2022-02-26,2022-07-01,0,2375
46,Musoma Urban,2022-02-12,2022-07-01,0,3822
46,Musoma Urban,2021-10-26,2022-03-04,0,3810
46,Musoma Urban,2021-10-06,2022-02-08,0,3960
46,Musoma Urban,2021-11-01,2022-03-06,0,3205
46,Musoma Urban,2021-10-09,2022-02-12,0,4059
46,Musoma Urban,2021-10-27,2022-03-06,0,3663
46,Musoma Urban,2021-10-08,2022-02-11,0,4059
46,Musoma Urban,2021-10-07,2022-02-10,0,3960
46,Musoma Urban,2021-10-18,2022-02-22,0,3987
46,Musoma Urban,2021-10-21,2022-02-26,0,3767
46,Musoma Urban,2021-10-21,2022-02-26,0,3766
46,Musoma Urban,2021-10-29,2022-03-06,0,3502
46,Musoma Urban,2021-10-10,2022-02-13,0,4158
46,Musoma Urban,2021-10-09,2022-02-12,0,4059
46,Musoma Urban,2021-10-26,2022-03-04,0,3807
46,Musoma Urban,2021-10-10,2022-02-13,0,4158
46,Musoma Urban,2021-10-11,2022-02-15,0,4158
46,Musoma Urban,2021-10-23,2022-03-01,0,3961
46,Musoma Urban,2021-11-03,2022-03-06,0,3019
46,Musoma Urban,2021-10-21,2022-02-26,0,3810
46,Musoma Urban,2021-10-10,2022-02-13,0,4158
46,Musoma Urban,2021-10-31,2022-03-06,0,3354
46,Musoma Urban,2021-10-19,2022-02-23,0,3955
46,Musoma Urban,2021-10-16,2022-02-21,0,4007
46,Musoma Urban,2021-10-14,2022-02-19,0,4146
46,Musoma Urban,2021-10-21,2022-02-26,0,3809
46,Musoma Urban,2021-10-19,2022-02-23,0,3919
46,Musoma Urban,2021-10-22,2022-02-27,0,3848
46,Musoma Urban,2021-10-14,2022-02-19,0,4136
46,Musoma Urban,2021-11-04,2022-03-06,0,2862
46,Musoma Urban,2021-10-18,2022-02-22,0,3987
46,Musoma Urban,2021-11-04,2022-03-06,0,2862
46,Musoma Urban,2021-10-18,2022-02-22,0,3987
46,Musoma Urban,2021-10-13,2022-02-18,0,4201
46,Musoma Urban,2021-10-23,2022-03-01,0,3907
46,Musoma Urban,2021-11-01,2022-03-06,0,3203
46,Musoma Urban,2021-10-13,2022-02-18,0,4199
46,Musoma Urban,2021-10-21,2022-02-26,0,3809
46,Musoma Urban,2021-10-24,2022-03-02,0,3879
46,Musoma Urban,2021-10-12,2022-02-16,0,4119
46,Musoma Urban,2021-10-15,2022-02-20,0,4000
47,Rorya,2022-02-21,2022-07-01,0,3245
47,Rorya,2022-02-24,2022-07-01,0,2840
47,Rorya,2022-02-15,2022-07-01,0.132,3601
47,Rorya,2022-02-01,2022-07-01,0,4704
47,Rorya,2022-02-04,2022-07-01,0,4851
53,Morogoro Urban,2021-10-21,2022-02-26,0,3867
53,Morogoro Urban,2023-01-26,2023-06-05,0,3231
53,Morogoro Urban,2023-01-09,2023-05-19,0,2784
53,Morogoro Urban,2023-01-17,2023-05-25,0,2898
53,Morogoro Urban,2023-01-20,2023-05-28,0,3173
53,Morogoro Urban,2023-01-29,2023-06-05,0.62,3368
53,Morogoro Urban,2023-01-28,2023-06-05,0.568,3186
53,Morogoro Urban,2023-01-10,2023-05-20,0,2819
53,Morogoro Urban,2023-01-22,2023-05-30,0,2993
53,Morogoro Urban,2023-01-21,2023-05-30,0,3168
53,Morogoro Urban,2023-01-21,2023-06-02,0,3202
53,Morogoro Urban,2023-02-01,2023-06-05,0.673,3102
53,Morogoro Urban,2023-01-13,2023-05-23,0,3027
53,Morogoro Urban,2023-01-24,2023-06-02,0,3139
53,Morogoro Urban,2023-01-17,2023-05-25,0,3033
53,Morogoro Urban,2023-01-08,2023-05-18,0,2701
53,Morogoro Urban,2023-01-19,2023-05-27,0,2994
53,Morogoro Urban,2023-01-08,2023-05-18,0,2749
53,Morogoro Urban,2023-01-08,2023-05-15,0,2675
53,Morogoro Urban,2023-01-23,2023-06-02,0,3191
53,Morogoro Urban,2023-01-07,2023-05-19,0,2796
53,Morogoro Urban,2023-01-17,2023-05-26,0,2858
53,Morogoro Urban,2023-01-17,2023-05-27,0,3090
53,Morogoro Urban,2023-01-14,2023-05-22,0,2850
53,Morogoro Urban,2023-01-16,2023-05-24,0,2979
53,Morogoro Urban,2023-02-01,2023-06-05,0.63,3116
53,Morogoro Urban,2023-02-01,2023-06-05,0.635,3085
53,Morogoro Urban,2023-01-28,2023-06-05,0.624,3469
53,Morogoro Urban,2023-02-03,2023-06-05,0.676,3136
53,Morogoro Urban,2023-01-12,2023-05-20,0,2907
53,Morogoro Urban,2023-01-14,2023-05-27,0,3118
53,Morogoro Urban,2023-01-20,2023-05-29,0,2914
53,Morogoro Urban,2023-01-27,2023-06-05,0.401,3319
53,Morogoro Urban,2023-01-23,2023-06-01,0,3026
53,Morogoro Urban,2023-01-29,2023-06-05,0.482,3339
53,Morogoro Urban,2023-01-28,2023-06-05,0.646,3390
53,Morogoro Urban,2023-01-07,2023-05-17,0,2643
53,Morogoro Urban,2023-01-21,2023-06-02,0,3340
53,Morogoro Urban,2023-01-06,2023-05-12,0,2877
53,Morogoro Urban,2023-01-24,2023-06-03,0,3263
53,Morogoro Urban,2023-01-25,2023-06-05,0.525,3393
53,Morogoro Urban,2022-10-07,2023-02-09,0,2996
53,Morogoro Urban,2022-10-27,2023-03-03,0,3283
53,Morogoro Urban,2022-10-23,2023-02-25,0,3023
53,Morogoro Urban,2022-10-24,2023-02-27,0,3093
53,Morogoro Urban,2022-10-24,2023-02-28,0,3267
53,Morogoro Urban,2022-10-29,2023-03-06,0,3415
53,Morogoro Urban,2022-10-25,2023-02-27,0,3166
53,Morogoro Urban,2022-10-15,2023-02-19,0,3110
53,Morogoro Urban,2022-10-14,2023-02-18,0,3376
53,Morogoro Urban,2022-10-06,2023-02-10,0,3054
53,Morogoro Urban,2022-11-01,2023-03-06,0,3253
53,Morogoro Urban,2022-11-04,2023-03-06,0,2881
53,Morogoro Urban,2022-10-30,2023-03-06,0,3282
53,Morogoro Urban,2022-10-06,2023-02-09,0,2985
53,Morogoro Urban,2022-10-06,2023-02-10,0,3060
53,Morogoro Urban,2022-10-31,2023-03-06,0,3368
53,Morogoro Urban,2022-10-29,2023-03-04,0,3289
53,Morogoro Urban,2022-10-21,2023-02-24,0,2977
53,Morogoro Urban,2022-10-08,2023-02-11,0,3133
53,Morogoro Urban,2022-10-13,2023-02-18,0,3232
53,Morogoro Urban,2022-10-26,2023-03-01,0,3292
53,Morogoro Urban,2022-10-25,2023-02-28,0,3143
53,Morogoro Urban,2022-10-08,2023-02-11,0,3012
53,Morogoro Urban,2022-10-09,2023-02-12,0,3184
53,Morogoro Urban,2022-10-20,2023-02-25,0,3157
53,Morogoro Urban,2022-10-24,2023-02-27,0,3255
53,Morogoro Urban,2022-10-11,2023-02-14,0,3268
53,Morogoro Urban,2022-11-04,2023-03-06,0,2985
53,Morogoro Urban,2022-10-18,2023-02-22,0,3149
53,Morogoro Urban,2022-10-24,2023-02-28,0,3148
53,Morogoro Urban,2022-11-04,2023-03-06,0,2964
53,Morogoro Urban,2022-10-08,2023-02-12,0,3107
53,Morogoro Urban,2022-10-13,2023-02-16,0,3239
53,Morogoro Urban,2022-10-30,2023-03-06,0,3249
53,Morogoro Urban,2022-11-04,2023-03-06,0,2896
53,Morogoro Urban,2022-10-14,2023-02-19,0,3219
53,Morogoro Urban,2022-10-31,2023-03-06,0,3179
53,Morogoro Urban,2022-10-12,2023-02-16,0,3271
53,Morogoro Urban,2022-10-27,2023-03-03,0,3343
53,Morogoro Urban,2022-11-04,2023-03-06,0,2861
53,Morogoro Urban,2022-01-27,2022-06-05,0.718,2597
53,Morogoro Urban,2022-01-22,2022-06-05,0.712,2981
53,Morogoro Urban,2022-01-24,2022-06-05,0.715,2846
53,Morogoro Urban,2022-01-09,2022-06-05,0.57,4139
53,Morogoro Urban,2022-01-26,2022-06-05,0.726,2625
53,Morogoro Urban,2022-01-25,2022-06-05,0.705,2790
53,Morogoro Urban,2022-01-19,2022-06-05,0.695,3227
53,Morogoro Urban,2022-01-27,2022-06-05,0.749,2513
53,Morogoro Urban,2022-01-13,2022-06-05,0.595,4135
53,Morogoro Urban,2022-01-08,2022-06-04,0,4157
53,Morogoro Urban,2022-01-20,2022-06-05,0.703,3110
53,Morogoro Urban,2022-01-28,2022-06-05,0.723,2542
53,Morogoro Urban,2022-01-17,2022-06-05,0.712,3473
53,Morogoro Urban,2022-01-08,2022-06-04,0,4234
53,Morogoro Urban,2022-01-14,2022-06-05,0.584,4064
53,Morogoro Urban,2022-01-07,2022-05-31,0.558,4315
53,Morogoro Urban,2022-01-30,2022-06-05,0.741,2427
53,Morogoro Urban,2022-01-15,2022-06-05,0.681,3824
53,Morogoro Urban,2022-01-12,2022-06-05,0.685,3924
53,Morogoro Urban,2022-01-15,2022-06-05,0.695,3784
53,Morogoro Urban,2022-01-16,2022-06-05,0.665,3761
53,Morogoro Urban,2022-01-24,2022-06-05,0.726,2811
53,Morogoro Urban,2022-01-26,2022-06-05,0.719,2643
53,Morogoro Urban,2022-01-28,2022-06-05,0.714,2534
53,Morogoro Urban,2022-02-01,2022-06-05,0.755,2281
53,Morogoro Urban,2022-01-28,2022-06-05,0.756,2447
53,Morogoro Urban,2022-01-21,2022-06-05,0.699,3104
53,Morogoro Urban,2022-01-24,2022-06-05,0.723,2806
53,Morogoro Urban,2022-01-11,2022-06-05,0.641,4084
53,Morogoro Urban,2022-01-31,2022-06-05,0.666,2471
53,Morogoro Urban,2022-02-03,2022-06-05,0.718,2185
53,Morogoro Urban,2022-01-23,2022-06-05,0.697,2939
53,Morogoro Urban,2022-01-15,2022-06-05,0.63,3889
53,Morogoro Urban,2022-01-22,2022-06-05,0.71,2991
53,Morogoro Urban,2022-01-10,2022-06-05,0.656,4096
53,Morogoro Urban,2022-01-05,2022-05-29,0.215,4238
53,Morogoro Urban,2022-01-27,2022-06-05,0.749,2513
53,Morogoro Urban,2022-01-23,2022-06-05,0.714,2906
53,Morogoro Urban,2022-01-17,2022-06-05,0.677,3533
53,Morogoro Urban,2022-01-23,2022-06-05,0.714,2905
53,Morogoro Urban,2021-10-30,2022-03-06,0,3452
53,Morogoro Urban,2021-10-13,2022-02-18,0,4145
53,Morogoro Urban,2021-10-10,2022-02-13,0,4158
53,Morogoro Urban,2021-11-04,2022-03-06,0,2886
53,Morogoro Urban,2021-11-03,2022-03-06,0,3039
53,Morogoro Urban,2021-11-02,2022-03-06,0,3118
53,Morogoro Urban,2021-10-22,2022-02-27,0,3842
53,Morogoro Urban,2021-10-28,2022-03-06,0,3623
53,Morogoro Urban,2021-10-20,2022-02-24,0,3895
53,Morogoro Urban,2021-10-18,2022-02-22,0,3919
53,Morogoro Urban,2021-10-25,2022-03-03,0,3899
53,Morogoro Urban,2021-11-01,2022-03-06,0,3274
53,Morogoro Urban,2021-10-07,2022-02-10,0,3960
53,Morogoro Urban,2021-10-12,2022-02-16,0,4158
53,Morogoro Urban,2021-10-22,2022-02-27,0,3827
53,Morogoro Urban,2021-10-30,2022-03-06,0,3419
53,Morogoro Urban,2021-10-13,2022-02-18,0,4182
53,Morogoro Urban,2021-10-23,2022-03-01,0,4016
53,Morogoro Urban,2021-10-29,2022-03-06,0,3479
53,Morogoro Urban,2021-10-14,2022-02-19,0,4134
53,Morogoro Urban,2021-10-16,2022-02-21,0,4008
53,Morogoro Urban,2021-10-28,2022-03-06,0,3541
53,Morogoro Urban,2021-10-09,2022-02-12,0,4059
53,Morogoro Urban,2021-10-30,2022-03-06,0,3476
53,Morogoro Urban,2021-10-09,2022-02-12,0,4059
53,Morogoro Urban,2021-10-09,2022-02-12,0,4059
53,Morogoro Urban,2021-10-31,2022-03-06,0,3353
53,Morogoro Urban,2021-10-26,2022-03-04,0,3814
53,Morogoro Urban,2021-10-08,2022-02-11,0,4059
53,Morogoro Urban,2021-10-18,2022-02-22,0,3986
53,Morogoro Urban,2021-10-25,2022-03-03,0,3900
53,Morogoro Urban,2021-10-13,2022-02-18,0,4199
53,Morogoro Urban,2021-10-21,2022-02-26,0,3798
53,Morogoro Urban,2021-10-26,2022-03-04,0,3799
53,Morogoro Urban,2021-10-21,2022-02-26,0,3779
53,Morogoro Urban,2021-10-31,2022-03-06,0,3367
53,Morogoro Urban,2021-10-20,2022-02-24,0,3936
53,Morogoro Urban,2021-10-07,2022-02-10,0,3960
53,Morogoro Urban,2021-10-30,2022-03-06,0,3452
54,Mvomero,2023-01-13,2023-05-22,0,2810
54,Mvomero,2023-01-29,2023-06-05,0.778,3278
54,Mvomero,2023-01-17,2023-05-25,0,2898
54,Mvomero,2023-01-10,2023-05-18,0,2654
54,Mvomero,2023-01-22,2023-06-03,0.219,3191
54,Mvomero,2023-01-21,2023-05-29,0.219,3002
54,Mvomero,2023-01-31,2023-06-05,0.802,3167
54,Mvomero,2023-01-16,2023-05-24,0,2835
54,Mvomero,2023-01-11,2023-05-19,0,2816
54,Mvomero,2023-01-09,2023-05-21,0,2990
54,Mvomero,2023-01-18,2023-05-27,0,2895
54,Mvomero,2023-01-15,2023-05-25,0,3019
54,Mvomero,2023-01-23,2023-06-01,0,3026
54,Mvomero,2023-01-22,2023-05-30,0,3130
54,Mvomero,2023-01-15,2023-05-26,0,3056
54,Mvomero,2023-01-26,2023-06-04,0.711,3116
54,Mvomero,2023-01-29,2023-06-05,0.787,3350
54,Mvomero,2023-02-01,2023-06-05,0.79,3213
54,Mvomero,2023-02-03,2023-06-05,0.813,2821
54,Mvomero,2023-01-18,2023-06-01,0,3191
54,Mvomero,2023-01-05,2023-05-13,0,2816
54,Mvomero,2023-01-16,2023-05-26,0,3030
54,Mvomero,2023-01-17,2023-05-25,0,2898
54,Mvomero,2023-01-11,2023-05-19,0,2718
54,Mvomero,2023-01-08,2023-05-18,0,2701
54,Mvomero,2023-01-15,2023-05-23,0,2801
54,Mvomero,2023-01-13,2023-05-23,0,3035
54,Mvomero,2023-01-15,2023-05-23,0,2931
54,Mvomero,2023-01-15,2023-05-24,0,2981
54,Mvomero,2023-01-25,2023-06-05,0.744,3335
54,Mvomero,2023-01-06,2023-05-14,0,2747
54,Mvomero,2023-02-02,2023-06-05,0.813,2987
54,Mvomero,2023-01-11,2023-05-19,0,2762
54,Mvomero,2023-01-30,2023-06-05,0.791,3249
54,Mvomero,2023-01-08,2023-05-18,0,2701
54,Mvomero,2023-01-25,2023-06-03,0,3106
54,Mvomero,2023-02-02,2023-06-05,0.827,2967
73,Kahama Township Authority,2023-02-24,2023-06-29,0.459,3101
73,Kahama Township Authority,2023-02-23,2023-06-29,0.689,2995
73,Kahama Township Authority,2023-02-03,2023-06-14,0,3570
73,Kahama Township Authority,2023-02-07,2023-06-18,0.208,3590
73,Kahama Township Authority,2023-02-12,2023-06-27,0.815,3758
73,Kahama Township Authority,2023-02-21,2023-06-29,0.725,3108
73,Kahama Township Authority,2023-02-10,2023-06-24,0.492,3768
73,Kahama Township Authority,2023-02-22,2023-06-29,0.266,3539
73,Kahama Township Authority,2023-02-14,2023-06-27,0.82,3703
73,Kahama Township Authority,2023-02-14,2023-06-29,0,4054
73,Kahama Township Authority,2023-03-01,2023-06-29,0,2833
73,Kahama Township Authority,2023-02-06,2023-06-18,0.049,3574
73,Kahama Township Authority,2023-02-22,2023-06-29,0,3247
73,Kahama Township Authority,2023-02-10,2023-06-22,0,3701
73,Kahama Township Authority,2023-02-14,2023-06-29,0,3992
73,Kahama Township Authority,2023-02-24,2023-06-29,0.679,2898
73,Kahama Township Authority,2023-03-01,2023-06-29,0.779,2202
73,Kahama Township Authority,2023-02-14,2023-06-25,0,3780
